,bromide_E,bromide_ES_root_dipole,bromide_ES_root_electronic_spatial_extent,bromide_dipole,bromide_electronegativity,acid_E,acid_ES_root_dipole,acid_ES_root_electronic_spatial_extent,acid_ES_root_molar_volume,acid_E_thermal_correction,acid_dipole,acid_electronegativity,acid_hardness,acid_homo_energy,acid_lumo_energy,acid_molar_mass,acid_C1_APT_charge,acid_C1_ES_root_Mulliken_charge,acid_C1_ES_root_NPA_Rydberg,acid_C1_ES_root_NPA_charge,acid_C1_ES_root_NPA_core,acid_C1_NMR_anisotropy,acid_C1_NMR_shift,acid_C1_NPA_core,acid_C1_VBur,acid_C2_APT_charge,acid_C2_ES_root_Mulliken_charge,acid_C2_ES_root_NPA_Rydberg,acid_C2_ES_root_NPA_charge,acid_C2_ES_root_NPA_core,acid_C2_Mulliken_charge,acid_C2_NMR_anisotropy,acid_C2_NMR_shift,acid_C2_NPA_Rydberg,acid_C2_NPA_charge,acid_C2_VBur,acid_O1_APT_charge,acid_O1_ES_root_Mulliken_charge,acid_O1_ES_root_NPA_Rydberg,acid_O1_Mulliken_charge,acid_O1_NMR_anisotropy,acid_O1_NMR_shift,acid_O1_NPA_Rydberg,acid_O1_NPA_charge,acid_O1_NPA_core,acid_O1_VBur,acid_O2_APT_charge,acid_O2_ES_root_Mulliken_charge,acid_O2_ES_root_NPA_Rydberg,acid_O2_ES_root_NPA_charge,acid_O2_ES_root_NPA_core,acid_O2_Mulliken_charge,acid_O2_NMR_anisotropy,acid_O2_NMR_shift,acid_O2_NPA_Rydberg,acid_O2_NPA_charge,acid_O2_NPA_core,acid_O2_VBur,yield
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCN1C(=O)c2ccccc2C1=O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-778.9221758771056,1.699331034340262,3570.267692337872,1671.4246918623294,0.203424396684104,2.1924013299461715,0.182462486115677,0.0968775451029042,-0.2793400312185812,-0.0855849410127727,219.1964,-0.1345391827666319,-0.0523179508166238,0.0136345277611006,-0.5606676713290633,1.9990624100440728,29.22552167478862,163.64167222384637,1.99906,0.5680892450533659,1.1185190487401524,0.1513038291093324,0.0563315002671874,0.8528960994495653,1.999346910288308,0.1537679853591362,99.07539366862476,27.587887399086693,0.0560388046053591,0.857727665519012,0.5461232241581759,-0.717881490212374,-0.2386194800110032,0.0108341414869065,-0.2474338240947779,545.5535679687264,-71.10526993676179,0.0107724623077573,-0.6149340935708784,1.99971,0.4296283706636968,-0.7064706093291482,-0.1968243307813462,0.0105471874414174,-0.702919725796125,1.999682477888017,-0.1984930122832789,182.47983545006733,141.96640757100218,0.0104967643047506,-0.7038941076855075,1.999682477888017,0.3973118938091519,3.8
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCNC(=O)c1ccccc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-666.9279005255612,3.798008052466228,4028.981736900929,1684.0696756696093,0.2139944299783685,3.5085270591546176,0.1522619432847741,0.110669508722539,-0.2629314520073131,-0.041592434562235,193.2018,-0.1293407310529339,-0.082736147042109,0.0130284450614143,-0.5672874593612804,1.99906,31.00577449489139,160.57219313761067,1.9990552178866727,0.5473370364098493,1.173518474814682,0.1672888586974617,0.0546014099246382,0.8583328171460195,1.9993573983672115,0.1635637870105167,95.07542774221903,26.61325179789704,0.0545311417020715,0.8604577775519737,0.50711639064401,-0.7541466907101921,-0.2333355337899689,0.0106430169941616,-0.2394227472026286,543.0058043067398,-73.11184525886253,0.0106162389702448,-0.607851025426856,1.9997097399771264,0.3673021390445289,-0.7362952723260823,-0.2111926493017396,0.0102017644814119,-0.7180157887657248,1.999687658390085,-0.2136166278803307,182.1933557738717,147.1885682899939,0.0101776152597392,-0.7201971754815408,1.9996851498153465,0.4013061936628512,3.2
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1171.6130926737883,3.9825634449229903,5801.471210931203,1736.8931956517613,0.2008352197660781,3.8027682089890353,0.1701975558258419,0.1181177248596023,-0.2883152806854443,-0.0520798309662395,286.1734,-0.0583366582048869,-0.0701537218602205,0.0136322273927959,-0.5393075792315615,1.999041534960308,34.872822575590995,158.12026823727223,1.9990519388426928,0.5549046065247141,1.0977052685238755,0.1669174286346732,0.0549600052815799,0.8620404966334276,1.9993484650396915,0.1668727369644208,96.34415477731088,26.494608992375262,0.0548401104412924,0.8634033666973739,0.5330456154185986,-0.7180527392323358,-0.2400294815003843,0.0105181571806858,-0.2454171155748902,557.4948452846596,-65.49048833339842,0.0104896921409941,-0.6216483116199308,1.99971,0.4329875803032536,-0.7160999691248352,-0.1929077100959571,0.0101974134947629,-0.6988448813997701,1.999680403882384,-0.1941169466790905,182.6698300363708,145.770286707505,0.010210887297764,-0.7007034357413593,1.999680403882384,0.3616970369551146,4.1
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCc1ccc(-n2ccnn2)cc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-739.1316324539035,2.7212701699388933,5371.083110325417,1686.4201144243311,0.2268695535621616,4.092642764199154,0.1487765648080412,0.1056837045217043,-0.2544602693297456,-0.0430928602863369,217.2268,-0.0796030523418776,-0.0673495304894691,0.0131283174899836,-0.5426932222339185,1.999054724874204,41.29000146448213,157.33656119076227,1.9990553993289577,0.5556214978322878,1.1449959266124925,0.1677962708003792,0.0550008674971449,0.8640128969347827,1.9993499999999995,0.1705420579585728,96.69365305156374,26.29921009327104,0.0548920214392715,0.8629959495295602,0.5201670310783479,-0.7374871806522237,-0.2483753719711878,0.0104236022254479,-0.2458532169225206,555.3034960973606,-65.12256722618476,0.0104449511349551,-0.618896672911863,1.99971,0.4100038321208538,-0.7391223360808913,-0.2002631587649978,0.0101853845652424,-0.7060222807331882,1.9996806744547533,-0.1980590788606211,185.16716283960625,146.81835887704796,0.0101866092715876,-0.7038821415763334,1.9996806744547533,0.3626917824153483,14.5
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCc1ccc(O)cc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-573.6147345838534,2.569457894271406,2762.1945799944538,1391.3793561971847,0.1888991241440087,2.302843284383484,0.1187110764697317,0.1094018161499344,-0.2281128926196661,-0.0093092603197972,166.1762,-0.0738655678075628,-0.0629189434033074,0.0134040742809561,-0.538074496498669,1.9990456514643256,39.88174857525514,156.6794199198576,1.9990556514643256,0.5547088063344932,1.126543247226261,0.1599563932901555,0.0556466192461119,0.8528851093522597,1.9993454348396749,0.16593545920087,97.18546794162566,26.246340228640832,0.0550477966335017,0.8630491272778935,0.5212923121981061,-0.7295715459416217,-0.246686051372138,0.0105444386031013,-0.2456699937896676,552.8678846815512,-65.5893231715246,0.0104621486712452,-0.61822916197606,1.9997100000000003,0.4047242516269592,-0.726355773714904,-0.2032379625581851,0.0102346984044823,-0.7079698089658769,1.9996856514643255,-0.2017484365521634,186.24569225782017,146.01882440533672,0.010202856425315,-0.7069275766969509,1.9996856514643255,0.3681628115168733,1.9
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCc1cccnc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-514.5305376615394,1.6469468317101896,2234.598251275319,1284.4559952081092,0.1712633767877364,2.5162377834769005,0.1462758978687015,0.1155980717708876,-0.2618739696395892,-0.0306778260978138,151.16459999999998,-0.0717507256201645,-0.0695534723056498,0.0132081171010311,-0.5422709127539063,1.9990591695212496,43.78142795589171,156.60531322558484,1.9990591695212496,0.5557556391936873,1.14432063242432,0.1683251260491989,0.0552436127836867,0.8601678291441671,1.99935,0.1711776075440723,96.72063435469651,27.126617970406667,0.0550377124054017,0.8606720154776969,0.5103778170150239,-0.72692719342005,-0.2426299428613235,0.0105418597863752,-0.239660622029817,552.6383836521871,-70.48681044086312,0.0105408158576374,-0.6099104563749183,1.99971,0.3787220990921687,-0.7368960132050161,-0.2041626266557697,0.010234565789468,-0.7105960298975587,1.9996828618768776,-0.2031988811966306,183.85428137691744,148.51280251150882,0.0102360132969799,-0.7095898380744686,1.9996828618768776,0.3806031926822413,31.5
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCc1cnccn1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-530.5546145543783,1.4935704934489278,1986.5896855913936,1164.3301160695005,0.1593370098457002,1.6478783194387503,0.1536181179269043,0.102187655320711,-0.2558057732476154,-0.0514304626061933,152.1524,-0.0688118363372838,-0.10062125928685,0.0143255575440445,-0.54960562561313,1.99906034941502,34.43333802192001,161.6165707097134,1.9990639208377323,0.5538153208590852,1.1300974631308771,0.1669804162897334,0.0553194983716349,0.8611639057395889,1.999349888150281,0.1665060624901805,97.10460509943098,25.768626416519638,0.0553076078741207,0.8614766743242505,0.5200967333131948,-0.7288637013666048,-0.24308652240282,0.0104693463454352,-0.2455843779286566,550.6176604825824,-66.3171199912532,0.0104784474096814,-0.6176871935569131,1.9997096505849803,0.4123340597299582,-0.7295561250264401,-0.200035024893036,0.0101878890321199,-0.705996575759448,1.9996839737354173,-0.199794122804518,184.98401267903432,148.18442615058785,0.0101894074786495,-0.7055802857204418,1.9996839737354173,0.3671702060961682,10.6
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CCc1nc2ccccc2s1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-988.750232027644,1.590357513411941,3921.832353541199,1584.603340832025,0.1876288971747775,2.0154468854627248,0.1438041774674988,0.1047258008641292,-0.248529978331628,-0.0390783766033696,207.2466,-0.0761874212840563,-0.0726645723241423,0.0154338256590983,-0.549574155256076,1.9990762169101963,36.07618460176472,163.69663558027798,1.99908,0.5550689630362877,1.1679379699189565,0.1716279633503594,0.0556681775239455,0.864338011125383,1.9993537830898036,0.1726448172195381,96.6126070063059,25.957196392159563,0.0556303343663307,0.8643266975451479,0.5169676821509785,-0.7413095079103855,-0.24947699845106,0.0103796587911363,-0.2487478612150979,552.0601992940747,-61.87197558247394,0.0103858757013328,-0.6190280769702103,1.9997096307976432,0.3977840366002423,-0.7388709505913547,-0.198859210020674,0.0101306934506498,-0.7044791065139918,1.99968,-0.1978472010942477,185.97426932487,147.5979404391382,0.0101341073380967,-0.7035083186220934,1.99968,0.3614034488313659,4.8
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CN1C(=O)COCC1=O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-662.6030205291368,2.011573290874737,1888.3998169212357,1023.8853671087404,0.1517407201106775,1.1745668765083064,0.1585683961422652,0.1208600659673053,-0.2794284621095706,-0.0377083301749598,173.125,0.1287254785385905,0.1007399259576266,0.0238059478645134,-0.3268961173809577,1.9991069578558236,43.41021329201213,156.06460436044648,1.9991151401388856,0.5888205423536879,1.120608585759844,0.165473309746079,0.0547253666596705,0.8557145788656232,1.9993878735205144,0.1659536650889067,90.2958127320873,30.271564939240307,0.0547105595187296,0.8579508820187255,0.5447937131965935,-0.7082010656225007,-0.2312115401549,0.0108187469388776,-0.2346633314923603,554.2317739579685,-56.389098440897214,0.0107948312272313,-0.6061579566325509,1.99971,0.4114357840800112,-0.7205135934988234,-0.1954943295131346,0.0101640317749447,-0.7026372236069677,1.99968,-0.1957743724763927,169.55635658937075,155.26695327164057,0.0101394836658719,-0.7023868675741308,1.999681817716937,0.3761983376849179,4.9
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CN1C(=O)c2ccccc2C1=O,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-739.6937573585574,1.4620904358641158,3079.11159096457,1565.301944332221,0.173061686351939,2.664397480009498,0.1848976132258145,0.0961345459536821,-0.2810321591794967,-0.0887630672721323,205.1696,0.223984647112972,0.0827211073493431,0.0229695124925032,-0.3389808712022781,1.99912,41.17797613107771,156.5119435677343,1.99912,0.5719636079428522,1.136271289577502,0.1614418122988688,0.0536913587097748,0.8496295824630198,1.9994041114956027,0.1583742372901245,90.49480970130304,30.2953692098482,0.0536454702053774,0.8551524044573244,0.5252048578121941,-0.7478795426106027,-0.2247814143501269,0.011085435601139,-0.2325780817234595,553.9104551326841,-56.56070866980676,0.011015435601139,-0.6024327527858278,1.9997100000000003,0.3757945885395883,-0.7119706096030876,-0.189400937743616,0.0102464459824105,-0.7020858885043973,1.99968,-0.193689594171004,164.69119401272894,151.08769598991807,0.0101705574780132,-0.7045574225214835,1.99968,0.4032640781719506,0.0
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CNC(=O)CNC(=O)c1ccccc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-835.3473915545615,8.26064879616487,7422.474054904661,1696.5966833027371,0.2436735993677752,2.85193184895934,0.147057021098599,0.1098604349858232,-0.2569174560844223,-0.0371965861127757,236.22680000000005,0.2086223225243205,0.1049665135561321,0.0200567360931676,-0.3357245073935869,1.99913589434267,38.75998602660732,152.98345089753286,1.9991366000158437,0.5264654179964116,1.2006617886989244,0.1464509052279874,0.052903521462888,0.8544055845139396,1.9993729546488408,0.1436281886004762,95.78873833066496,27.28235535115146,0.0529805081770147,0.8546642050449335,0.4950576617341001,-0.7545524863041126,-0.2463398172024677,0.0107234410656958,-0.2484526566932335,550.671672313143,-51.58922254171614,0.0107186636145673,-0.6181350452259318,1.999719181242596,0.3782413893482565,-0.7591501261150306,-0.1860621811327065,0.0101875766471441,-0.6931385592693232,1.9996809848829469,-0.1883159008750604,168.26595940831876,155.0465483176868,0.0101870966747754,-0.6952260886452206,1.9996809848829469,0.3616939319103163,19.4
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CNC(=O)Cc1ccccc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-666.9278567517723,2.448669221564856,3144.226802883088,1619.8633596089385,0.2136031751037948,3.1159420212750044,0.1365637317928918,0.1174792346838411,-0.254042966476733,-0.0190844971090506,193.2018,0.2160634165989007,0.0646009506990535,0.0209080370345809,-0.3397744336401443,1.9991000000000003,44.22552870598336,154.53372129349117,1.9991000000000003,0.5307231927503298,1.101318916732051,0.1508240876388709,0.0536947442692471,0.8485806977697029,1.9994,0.1495153949537382,93.33715822473278,26.27569594607925,0.0535834559096342,0.85124544203895,0.5157734089863846,-0.7307961576890385,-0.2325836603179633,0.0109176619628101,-0.2392310683088545,550.5584559078106,-56.82847419798867,0.0108776619628101,-0.6160647684069057,1.9997100000000003,0.419600379819994,-0.7341475894136205,-0.1955499859469799,0.0102525426217921,-0.7037926255023959,1.9996825085243584,-0.1970425283112757,171.20200116562745,153.4853899658032,0.01023,-0.7048849100304546,1.9996825085243584,0.3767436016094511,25.3
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)COc1ccc(Cl)cc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-993.890616581884,1.0958898393115857,3066.235384778532,1362.5023433431013,0.1501527026655394,2.211688391682985,0.1330546633021337,0.1062011569807239,-0.2392558202828577,-0.0268535063214097,186.5945,0.455969048767061,0.1578914037462077,0.023161010553372,-0.1800224582599735,1.9990311319485348,52.12150502575918,130.24995521341603,1.9990504538321885,0.5297560180518456,1.0864774297772914,0.0917527933304849,0.0558479905644494,0.7886918414912539,1.9994193218836545,0.1120127441755551,95.26063536238796,28.35051967127788,0.0542394032895047,0.8230804116729958,0.5301793788721483,-0.7264816586430048,-0.2415588733039163,0.0115600991173178,-0.2353040513212403,543.1690787363655,-59.06021783259765,0.0111338382797895,-0.6039870766142683,1.9997106809966607,0.3703885525394773,-0.6891603261334786,-0.1875786847217649,0.010967728805965,-0.6990031495551394,1.99968112906822,-0.1805563534725454,160.95195478130358,147.41880871282564,0.0109784079158229,-0.6928770158189723,1.999672939133101,0.413322325250117,23.6
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)COc1ccc(O)cc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-609.4721069245971,3.48785524912268,2521.627790881454,1379.4297456198958,0.1639765617414641,2.220730869040646,0.1167015690892207,0.1017914298265434,-0.2184929989157641,-0.0149101392626772,168.14879999999997,0.4527658581891806,0.1621908082899814,0.0229114167299002,-0.1774776831361137,1.999038584512954,55.96166809567271,129.392285354561,1.999049873612299,0.5302025224034523,1.0937987206259874,0.0847881209455735,0.0559071187664192,0.7736676441674755,1.9994179011817883,0.1195923999955794,95.08653933585936,27.742584245299877,0.0540177852582395,0.827132980586686,0.5232205288105634,-0.7294266720304556,-0.2529829217009378,0.0117849164836207,-0.237851833627441,543.0779934820284,-58.6663240512456,0.0111702008012817,-0.6067499684300064,1.999711289099345,0.3783566123018786,-0.6982650607829225,-0.1993905174510494,0.0109288538447321,-0.7079888180287088,1.9996827821493763,-0.185785028140894,164.96730893084583,148.8933021876475,0.0108848059332847,-0.6956619878900926,1.9996827821493763,0.3993150897619926,17.7
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)COc1ccc(OC(F)(F)F)cc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-946.0252223587244,3.282140592890224,4983.376684269227,1418.648226476143,0.1724609357072194,2.441141836446417,0.1382513654913998,0.1101188336252361,-0.2483701991166359,-0.0281325318661637,236.1471,0.4447480647029146,0.1457399197510312,0.022765445543376,-0.1828552965482265,1.999031881756764,54.77727364102844,131.31015369821063,1.999051881756764,0.5303920564520415,1.1058565369403786,0.1059162102924282,0.0551455853440442,0.794710872488005,1.9994123710002776,0.121142190752068,92.52558362075978,29.465459097843816,0.0539064726803278,0.8244061660153225,0.5275026432728172,-0.7232875451011782,-0.2282565688837978,0.0115480823472102,-0.2281892986721496,556.3227079524901,-63.554548966251474,0.0112145490173867,-0.59762167936412,1.9997113925132504,0.3820760196760757,-0.7079805639542244,-0.1929719432750083,0.0108492805585238,-0.7004900084600302,1.9996804892435136,-0.1885477291156316,165.25386655753064,150.61583535800182,0.0108501428691451,-0.6973658048713293,1.9996758787005309,0.3947925282953905,24.4
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)COc1ccc(OCc2ccccc2)cc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-879.2986016385732,3.170935268435332,8757.195763120058,2137.426756122271,0.2797242689194726,1.0303680893095573,0.1182379018074357,0.0996500555399159,-0.2178879573473516,-0.0185878462675197,258.2732,0.4596548116353508,0.1494477798645068,0.0229711097362551,-0.1819338691812519,1.9990422289019203,50.79779903943432,130.45676964724078,1.9990531451162257,0.5310437619235302,1.114794578308006,0.0862408085128458,0.0558571632765105,0.7738325715753608,1.999420690500864,0.1198837342932083,95.70263376218612,27.885991057816824,0.0540311242419734,0.8278403712829066,0.5201750160654174,-0.7401159692671152,-0.2539998683514042,0.0116980210090534,-0.2401027057523007,539.0156160703282,-56.93666256273159,0.0110700132791161,-0.6076699029048024,1.999712116912721,0.3654562612037484,-0.6949408199559455,-0.193695220030233,0.011004291312972,-0.7037982553607732,1.9996810282035045,-0.1801962617901988,162.3803562820493,146.526366308034,0.0109597755638577,-0.6914594201279017,1.9996741733197303,0.4052767962820387,12.9
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)COc1cccc(Cl)c1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-993.8912045199988,2.476952531916413,2888.6209376139195,1305.095002671836,0.1502577847564163,2.365269747380888,0.1342569222392466,0.1108782989154162,-0.2451352211546629,-0.0233786233238304,186.59450000000004,0.4402097388698955,0.1495960123584878,0.0228895361415879,-0.180900001547103,1.9990368632431987,56.68213261926945,131.87292507231692,1.9990475024722405,0.5318623957894673,1.0988598411916837,0.1079133194076151,0.0550825074594916,0.7999038191585641,1.999410974502687,0.1199834663792831,91.74099228904188,29.72868178981881,0.0539994929666551,0.8226853773867684,0.5320015201432808,-0.7148938211788622,-0.2235038816326309,0.0114871945070629,-0.2236226223876303,564.7454713335792,-67.07927264574988,0.01125503434069,-0.5939160637324752,1.9997106392290416,0.3936008455632912,-0.7159506583329907,-0.197272273562824,0.0108188500727723,-0.7030173189654303,1.999680335273645,-0.1942901204755174,168.622554663607,153.02384088771376,0.0108033343346083,-0.7011390603491525,1.9996768632431987,0.3869778969411256,22.5
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)COc1ccccc1-c1ccccc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-764.9883628260945,2.3982885230594264,4089.777781843356,1847.4828013869324,0.2445677662877939,1.487012506966914,0.1344795576642219,0.1002909483774736,-0.2347705060416954,-0.0341886092867482,228.247,0.4299573994400562,0.1626020480647038,0.0210894827707865,-0.179550943099198,1.999016086589924,60.03786987223582,128.30285650037737,1.9990344747187905,0.5612066727381874,1.092299390397858,0.1342394440467568,0.0539748260796319,0.8250773958678366,1.9994064367773967,0.1367069152420339,94.9229561055705,28.744503644866235,0.0536520789881804,0.8360484647964432,0.5312034231498611,-0.726826791170989,-0.2319022699210013,0.0112249802910023,-0.2363214913556929,549.2347718731824,-59.82362507490897,0.0111102633636084,-0.6034324976179019,1.9997130118605355,0.3912840032413105,-0.6813889653870833,-0.1888599013250669,0.0107379429827336,-0.6981217759085233,1.999680562069204,-0.1881693573737287,165.41555509139496,149.4760971647073,0.0107712954240155,-0.6976356854801902,1.999680562069204,0.4040221510497758,31.1
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)COc1ccccc1Cl,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-993.8887274826708,1.2031097983206491,2478.7331069172988,1399.2575783378354,0.1501976131925753,1.759373290013423,0.1353995159812067,0.1114629512581186,-0.2468624672393254,-0.023936564723088,186.5945,0.4497436325451835,0.1660909778869951,0.0227911295320712,-0.1769446192079761,1.999027900472735,57.27567954430947,129.30093578602296,1.999037308011765,0.5378430947455876,1.0822070484919275,0.107247658674611,0.0548522294487348,0.8036109629530523,1.9994101640493216,0.1196588680472685,94.01163664039476,28.299177597023977,0.0538271936666289,0.8265016114050883,0.5236708269896013,-0.7245804559212371,-0.2368194908689314,0.0114948279820226,-0.235644670879021,543.7320823646861,-58.6221494554454,0.0112015580669864,-0.6051980073358818,1.9997116812163167,0.3792781847037644,-0.6911536564087202,-0.1886597915928087,0.0108696265036438,-0.6991470440088294,1.9996781116286224,-0.1840381785468206,163.49692520834137,148.9870204319593,0.0108702654990201,-0.695347310160823,1.9996781116286224,0.4029771282902553,18.7
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CSCCS(=O)(=O)c1ccccc1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1484.1513783640717,15.68736670432196,4294.950407762173,1996.83984124646,0.230234645860125,4.3161923920454655,0.1537821275532205,0.095427853814836,-0.2492099813680566,-0.0583542737383844,260.3224,-0.0802638100456315,0.0417727590111507,0.0127594382144459,-0.7064235451757552,1.998996495203992,30.35309081368868,161.94937679280716,1.9990597544893765,0.5555867262147784,1.0263114634026216,0.1297991661065848,0.0560943098560967,0.813475091351983,1.9993286829283217,0.1257149335822908,94.25915538101108,30.17695365036341,0.0568021073576178,0.8376214051471541,0.5922469971787765,-0.6587884472139856,-0.1988197878398356,0.011258725074891,-0.2330285166722805,558.0096774866763,-67.32463572303891,0.0110220557179511,-0.6038385203352334,1.999702416224388,0.4437080230679217,-0.6958348910979728,-0.1853241281953486,0.010815963035259,-0.696187986069976,1.99968,-0.2031269793174797,179.7049966740202,136.39790707996556,0.0105533618366712,-0.7124774884346651,1.9996779269481828,0.5322552802677406,14.1
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)CSc1nc2ccccc2[nH]1,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-1004.7754938234496,2.9500804769149065,3534.031669346905,1608.36660605752,0.1756780793311296,1.7855647957112404,0.1228219355758872,0.1008198375063569,-0.2236417730822442,-0.0220020980695303,208.2344,-0.0187130764462021,0.0316500828299132,0.0166401063258316,-0.6861862378436259,1.999039317342792,35.630905726223055,158.4878485543963,1.999049317342792,0.5574408148892278,1.1334929616245626,0.1762728291045544,0.0574109995576872,0.852278229296517,1.9993425554676785,0.1744933240593738,89.85423955942267,30.575697109969692,0.0572035955207707,0.8558137517413601,0.5343998202246674,-0.7155519646459171,-0.2278532721985079,0.0109090748487634,-0.2305291381083235,547.9535270403255,-63.18236758899516,0.0109167412517989,-0.6009068759055172,1.9997020264059688,0.3981004846501502,-0.71461515421876,-0.1937008360163691,0.010626557991807,-0.6989948421759964,1.999677290936824,-0.195151645546021,174.73281307674458,149.4605950038331,0.0106108290962096,-0.7003919312091474,1.999677290936824,0.3852295009324074,12.4
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(O)C[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-3943.8919193168526,6.507721907518023,12911.462626142613,2.946679256258766,0.1463032497799533,-617.406147,0.7684,2585.401,1606.577,0.299445,1.644,0.1337,0.14274,-0.27644,0.00904,194.273,-0.095698,0.126864,0.02505,-0.49892,1.99902,26.2867,146.4308,1.99898,0.6249213341724354,1.070423,-0.002447,0.05205,0.52474,1.99935,0.142286,100.3561,27.5107,0.05756,0.86501,0.5631686595342983,-0.706078,-0.094729,0.01371,-0.244776,536.9021,-68.5156,0.01052,-0.6189,1.9997,0.4145689112649465,-0.68128,-0.193594,0.01043,-0.66436,1.99971,-0.201778,192.1062,133.3413,0.01039,-0.70591,1.99968,0.4063089993706734,2.7
